[2026-02-05 15:07:32.791] JS Event: PERF:SELECT:selection:12.40ms
[2026-02-05 15:07:32.843] JS Event: PERF:SELECT:selection:11.80ms
[2026-02-05 15:07:32.859] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:32.875] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:32.892] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:32.909] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:32.928] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:32.942] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:32.959] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:32.976] JS Event: PERF:SELECT:selection:16.60ms
[2026-02-05 15:07:32.995] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:33.009] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:33.026] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:33.042] JS Event: PERF:SELECT:selection:15.10ms
[2026-02-05 15:07:33.059] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:33.076] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:33.092] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:33.109] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:33.126] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:33.477] JS Event: PERF:SELECT:selection:7.60ms
[2026-02-05 15:07:34.516] JS Event: PERF:SELECT:selection:5.50ms
[2026-02-05 15:07:34.593] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:34.610] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:34.627] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:34.643] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:34.660] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:34.677] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:34.695] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:34.710] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:34.726] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:34.777] JS Event: PERF:SELECT:selection:14.50ms
[2026-02-05 15:07:34.827] JS Event: PERF:SELECT:selection:14.50ms
[2026-02-05 15:07:35.176] JS Event: PERF:SELECT:selection:3.90ms
[2026-02-05 15:07:36.595] JS Event: PERF:SELECT:selection:5.10ms
[2026-02-05 15:07:36.728] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:36.745] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:36.762] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:36.780] JS Event: PERF:SELECT:selection:16.50ms
[2026-02-05 15:07:36.795] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:36.812] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:36.828] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:36.845] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:36.862] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:36.878] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:36.895] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:36.912] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:36.930] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:36.945] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:36.962] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:36.978] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:37.013] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:37.028] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:37.045] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.079] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:37.111] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.145] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.213] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:37.230] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.246] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.262] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:37.279] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:37.296] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:37.313] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:37.329] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:37.346] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:37.362] JS Event: PERF:SELECT:selection:14.30ms
[2026-02-05 15:07:37.380] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.396] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:37.412] JS Event: PERF:SELECT:selection:14.80ms
[2026-02-05 15:07:37.429] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.445] JS Event: PERF:SELECT:selection:15.20ms
[2026-02-05 15:07:37.463] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.479] JS Event: PERF:SELECT:selection:15.10ms
[2026-02-05 15:07:37.496] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:37.513] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.529] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:37.545] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.562] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:37.580] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:37.596] JS Event: PERF:SELECT:selection:14.70ms
[2026-02-05 15:07:37.612] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.629] JS Event: PERF:SELECT:selection:15.20ms
